Trading Day,Portfolio Value,Daily Return,Total Profit
0,2997.01425,-0.0009952499999999417,-2.9857499999998254
1,2976.5642500000004,-0.003909353856477683,-23.435749999999643
2,2956.1142500000005,-0.004896348293683679,-43.88574999999946
3,2935.66425,-0.005401727528948285,-64.33575000000019
4,2948.8142500000004,-0.0034255030070211015,-51.18574999999964
5,2938.3942500000003,-0.003443523126999745,-61.605749999999716
6,2919.22425,-0.0038835871636212047,-80.77574999999979
7,2961.8242499999997,-0.0015740240226158845,-38.175750000000335
8,2956.37425,-0.0016035860392507916,-43.62575000000015
9,2950.3542500000003,-0.0016468552405672014,-49.64574999999968
10,2944.9042499999996,-0.0016650716552681112,-55.09575000000041
11,3065.42425,0.001884095141189251,65.42425000000003
12,3089.2742500000004,0.0023376513612657695,89.2742500000004
13,3058.38425,0.0014564539603867184,58.384250000000065
14,3070.7742499999995,0.0016294342771820448,70.77424999999948
15,3068.87425,0.0014889236058823392,68.87424999999985
16,3067.54425,0.0013758467070179852,67.54424999999992
17,3065.6442500000003,0.001265000336179269,65.64425000000028
18,3042.59425,0.0008026944713841847,42.5942500000001
19,3016.45425,0.0003329921181515669,16.454249999999774
20,3020.8942500000003,0.00038722710534501344,20.894250000000284
21,3002.8642499999996,9.833353839149017e-05,2.864249999999629
22,3022.0742499999997,0.00037219840986180505,22.074249999999665
23,3041.83425,0.0006291299524061617,41.834249999999884
24,3061.04425,0.0008565754940305301,61.04424999999992
25,3148.09425,0.0019173998102536259,148.0942500000001
26,3053.1442500000003,0.0007293070539054609,53.144250000000284
27,2985.12425,-9.240649175343917e-05,-14.875750000000153
28,3019.4342500000002,0.0003071130056272815,19.434250000000247
29,3032.67425,0.0004430401523787888,32.67425000000003
30,3045.34425,0.000563517271235136,45.3442500000001
31,3058.0242500000004,0.0006760240091666182,58.02425000000039
32,3023.50425,0.0003134676970798371,23.504249999999956
33,3071.54425,0.0007715671230496842,71.54424999999992
34,3085.63425,0.000880587179279965,85.63425000000007
35,3107.4842500000004,0.0010528264850555315,107.48425000000043
36,3101.00425,0.0009680125767204357,101.00424999999996
37,3093.95425,0.0008827107442197336,93.95424999999977
38,3087.46425,0.0008062915125421009,87.46424999999999
39,3096.66425,0.0008606290144253023,96.66424999999981
40,3151.95425,0.0012751184625665968,151.95424999999977
41,3159.83425,0.0013042831726724278,159.83424999999988
42,3130.6442500000003,0.0010591178356444844,130.64425000000028
43,3133.5342499999997,0.0010560272638045665,133.5342499999997
44,3135.87425,0.0010491546718666702,135.87424999999985
45,3138.76425,0.001046381593723341,138.76425000000017
46,3181.97425,0.0013170237798433681,181.9742500000002
47,3135.6542499999996,0.0009863149455788922,135.6542499999996
48,3107.67425,0.0007840804023025483,107.67425000000003
49,3172.80425,0.0011875546951685709,172.80425000000014
50,3149.88425,0.001022624338390346,149.88425000000007
51,3127.5342499999997,0.0008665065852162365,127.5342499999997
52,3104.6142499999996,0.0007118846323898815,104.61424999999963
53,3125.95425,0.0008259912091357122,125.95424999999977
54,3127.6842500000002,0.0008210355690479479,127.68425000000025
55,3112.4842500000004,0.0007195916195256814,112.48425000000043
56,3112.4942500000006,0.0007070235712473989,112.49425000000065
57,3113.87425,0.0007024778943821113,113.87424999999985
58,3115.80425,0.0007010766870275831,115.80425000000014
59,3117.1842500000002,0.0006967737973268134,117.18425000000025
60,3141.5342499999997,0.000813409259115133,141.5342499999997
61,3197.37425,0.0010869793434037604,197.37424999999985
62,3125.55425,0.0007131831431489568,125.55425000000014
63,3134.45425,0.0007465317654168218,134.45424999999977
64,3128.00425,0.0007033885922355669,128.00424999999996
65,3120.9942499999997,0.0006587759537403067,120.99424999999974
66,3114.54425,0.0006180979676620993,114.54424999999992
67,3106.45425,0.0005708098977173609,106.45424999999977
68,3167.41425,0.0008469381507032997,167.4142499999998
69,3167.08425,0.0008333506638330949,167.08424999999988
70,3208.6542500000005,0.0010064814652432196,208.6542500000005
71,3194.6842500000002,0.0009320324141123811,194.68425000000025
72,3180.70425,0.0008593193766557819,180.70424999999977
73,3166.7342500000004,0.0007883541273146763,166.73425000000043
74,3200.83425,0.0009214186221072877,200.83424999999988
75,3200.7742500000004,0.0009090480466441619,200.7742500000004
76,3205.9942499999997,0.0009184221682388748,205.99424999999974
77,3217.8942500000003,0.0009542346667251255,217.89425000000028
78,3229.80425,0.0009890061036663478,229.80425000000014
79,3241.70425,0.0010226989500791849,241.70424999999977
80,3253.6042500000003,0.001055392896336492,253.60425000000032
81,3258.17425,0.0010596514725887847,258.17425000000003
82,3193.9942499999997,0.0008095574978118503,193.99424999999974
83,3162.16425,0.0006812820708577153,162.1642499999998
84,3112.92425,0.0004900715329609641,112.92425000000003
85,3113.34425,0.00048594187988640906,113.3442500000001
86,3113.75425,0.00048187003284239386,113.75424999999996
87,3114.17425,0.00047792702569657443,114.17425000000003
88,3171.3142500000004,0.0006787184426382051,171.31425000000036
89,3177.6542499999996,0.0006933901395401823,177.6542499999996
90,3172.9442500000005,0.0006694822759211147,172.94425000000047
91,3092.4942499999997,0.0003866074735713882,92.49424999999974
92,3057.2342500000004,0.00025985040723028514,57.23425000000043
93,3021.42425,0.00013247751739421475,21.42425000000003
94,2986.16425,8.240985100981472e-06,-13.83575000000019
95,2916.16425,-0.0002360265597068954,-83.83575000000019
96,2848.84425,-0.00047158421820330833,-151.1557499999999
97,2841.9442500000005,-0.000491486775471033,-158.05574999999953
98,2838.2842499999997,-0.0004995308559016258,-161.7157500000003
99,2858.95425,-0.00042170986048619243,-141.04575000000023
100,2880.1942499999996,-0.00034397718936202387,-119.80575000000044
101,2900.8642500000005,-0.0002702460474402095,-99.13574999999946
102,2910.13425,-0.00023659706270364575,-89.86574999999993
103,3010.6442500000003,9.777334681249818e-05,10.644250000000284
104,3050.62425,0.00022331407415370478,50.62424999999985
105,3039.21425,0.0001859222613017805,39.21424999999999
106,3051.4042499999996,0.0002216697646660858,51.40424999999959
107,3063.6042500000003,0.0002566372595133872,63.60425000000032
108,3075.79425,0.00029078713290428066,75.79424999999992
109,3042.46425,0.0001896324728552073,42.46424999999999
110,3063.97425,0.00025161710779780507,63.97425000000021
111,3189.30425,0.0006145883011193546,189.30425000000014
112,3197.46425,0.0006317915175640398,197.46425
113,3211.6142500000005,0.0006650686250355781,211.61425000000054
114,3225.20425,0.000696081218798186,225.20424999999977
115,3239.3542500000003,0.0007279022344610125,239.35425000000032
116,3218.54425,0.0006667738404147439,218.54424999999992
117,3193.0342500000006,0.0005939542016147645,193.0342500000006
118,3206.79425,0.0006251762725787067,206.79424999999992
119,3224.0742499999997,0.00066487112859641,224.07424999999967
120,3269.2842499999997,0.0007752658292432493,269.2842499999997
121,3315.0642500000004,0.0008836904129705779,315.06425000000036
122,3360.2742500000004,0.00098738191147063,360.2742500000004
123,3233.2442500000006,0.0006745525248944949,233.24425000000065
124,3289.7742500000004,0.0008090279996194537,289.7742500000004
125,3435.08425,0.0011531643177186057,435.0842499999999
126,3503.4042499999996,0.0013006896874763506,503.4042499999996
127,3508.5242500000004,0.0013019455156044607,508.5242500000004
128,3514.20425,0.001304402637786868,514.2042499999998
129,3519.3242500000006,0.0013055760355144977,519.3242500000006
130,3465.66425,0.0011792186210215277,465.6642499999998
131,3345.95425,0.0009086054586945291,345.9542499999998
132,3355.0342499999997,0.0009221777867534635,355.0342499999997
133,3327.3142500000004,0.0008536375738970908,327.31425000000036
134,3340.9942499999997,0.0008777693259518168,340.99424999999974
135,3354.1142499999996,0.0009001899539385495,354.11424999999963
136,3367.7842499999997,0.0009233680684420842,367.7842499999997
137,3366.34425,0.0009135785836382233,366.3442500000001
138,3306.01425,0.0007780742896833132,306.0142500000002
139,3320.2342500000004,0.0008032398438823192,320.23425000000043
140,3271.2442499999997,0.0006928978377152762,271.24424999999974
141,3277.1042500000003,0.0007006335381974679,277.1042500000003
142,3282.4042499999996,0.0007070436636399612,282.4042499999996
143,3288.26425,0.0007145313934240679,288.2642500000002
144,3304.7842500000006,0.0007442513640710937,304.7842500000006
145,3325.22425,0.0007815165779429375,325.2242500000002
146,3329.72425,0.0007854062079415395,329.7242500000002
147,3306.58425,0.0007331431631322594,306.5842499999999
148,3313.9942499999997,0.0007432628954233683,313.99424999999974
149,3321.3942500000003,0.0007531941760591734,321.3942500000003
150,3328.80425,0.0007629809086382981,328.80425000000014
151,3257.46425,0.0006169670934685761,257.46425
152,3277.75425,0.0006536455526735318,277.75424999999996
153,3268.30425,0.0006306798572532663,268.30425000000014
154,3208.88425,0.0005093162328582957,208.88425000000007
155,3220.76425,0.0005297835737922216,220.76425000000017
156,3233.21425,0.0005510304437763813,233.21425
157,3245.09425,0.0005707983658442663,245.0942500000001
158,3248.3942500000003,0.0005736041598731286,248.39425000000028
159,3244.1942500000005,0.0005619382182030484,244.19425000000047
160,3211.9842500000004,0.0004967801835558363,211.98425000000043
161,3189.04425,0.0004496272031503286,189.04424999999992
162,3176.16425,0.00042209067048969834,176.1642499999998
163,3163.29425,0.00039480927953344173,163.29424999999992
164,3150.41425,0.00036773949796423247,150.4142499999998
165,3147.3142500000004,0.00035959650351483676,147.31425000000036
166,3148.59425,0.00035987853620680677,148.5942500000001
167,3108.30425,0.00028156862383234537,108.30425000000014
168,3084.8642500000005,0.0002352807069725462,84.86425000000054
169,3089.1942499999996,0.00024215333460417715,89.19424999999956
170,3093.5242500000004,0.00024893407531390987,93.5242500000004
171,3097.8542500000003,0.00025562456380128125,97.85425000000032
172,3150.1042500000003,0.00035164126186802095,150.10425000000032
173,3201.09425,0.0004426477252045877,201.0942500000001
174,3196.1042500000003,0.00043121064135128123,196.10425000000032
175,3188.3242499999997,0.00041492982256678186,188.32424999999967
176,3179.6542499999996,0.0003972223274006779,179.6542499999996
177,3170.9842500000004,0.00037967213702251525,170.98425000000043
178,3162.3142500000004,0.0003622763885237665,162.31425000000036
179,3268.8142500000004,0.0005473630052741641,268.81425000000036
180,3257.12425,0.0005245807768616544,257.12424999999985
181,3312.72425,0.0006154911734518341,312.7242500000002
182,3330.34425,0.000641192780179016,330.3442500000001
183,3325.92425,0.0006304950470010622,325.92425000000003
184,3320.9442500000005,0.000618993299997223,320.94425000000047
185,3316.5242500000004,0.0006085097512708501,316.5242500000004
186,3297.95425,0.0005753132531124252,297.9542499999998
187,3213.38425,0.0004358532382036936,213.38425000000007
188,3234.2342500000004,0.000467877752280523,234.23425000000043
