Trading Day,Portfolio Value,Daily Return,Total Profit
0,2997.0056599999994,-0.0009981133333335493,-2.9943400000006477
1,2992.59566,-0.0012347910129274688,-7.404340000000047
2,2953.9556599999996,-0.005127149993103069,-46.044340000000375
3,2970.21566,-0.0024692416359244785,-29.784340000000157
4,2975.6856599999996,-0.0016070698853825193,-24.314340000000357
5,3011.0456599999998,0.0006412710237482487,11.04565999999977
6,2999.1056599999993,-1.6824814955051837e-05,-0.8943400000007387
7,2987.2856599999996,-0.0005073685776846202,-12.714340000000448
8,2975.34566,-0.0008950986782211329,-24.654340000000047
9,2983.7656599999996,-0.000522596480694389,-16.23434000000043
10,2979.3756599999997,-0.0006088418159648509,-20.624340000000302
11,2996.5056599999994,-7.897777035259187e-05,-3.4943400000006477
12,3042.0156599999996,0.0010953813133613454,42.01565999999957
13,3050.5956599999995,0.001218603955320379,50.5956599999995
14,3058.0456599999998,0.0013001734252129373,58.04565999999977
15,3066.6256599999997,0.0013942696800531154,66.6256599999997
16,3043.21566,0.0008632068912661277,43.21565999999984
17,3018.8756599999997,0.00037091102651552174,18.875659999999698
18,3014.4856599999994,0.0002748534054443911,14.48565999999937
19,3054.4756599999996,0.0009244079691022915,54.47565999999961
20,3049.665659999999,0.0008054010009170986,49.66565999999921
21,3045.7456599999996,0.0007103651915427132,45.74565999999959
22,3040.9356599999996,0.0006108166169274089,40.93565999999964
23,3038.8056599999995,0.0005561808282814783,38.805659999999534
24,3010.4856599999994,0.0001611555610326946,10.48565999999937
25,3032.5156599999996,0.00043640943044021306,32.51565999999957
26,3050.2256599999996,0.000636543740198444,50.22565999999961
27,3093.1556599999994,0.001116466053669111,93.15565999999944
28,3137.0956599999995,0.0015678140280601216,137.0956599999995
29,3180.0256599999993,0.0019717079641143943,180.02565999999933
30,3189.49566,0.0020041678166156755,189.49566000000004
31,3202.84566,0.002072338032504452,202.84565999999995
32,3194.90566,0.001934417320539453,194.9056599999999
33,3185.96566,0.001795222555541257,185.96565999999984
34,3178.03566,0.0016728150177811338,178.03566
35,3170.09566,0.0015569479714765688,170.09565999999995
36,3161.15566,0.0014386492648654717,161.1556599999999
37,3153.22566,0.0013347749093045977,153.22566000000006
38,3144.28566,0.001227852682206087,144.28566
39,3136.34566,0.0011340259687861204,136.34565999999995
40,3179.5356599999996,0.0014422400565313107,179.53565999999955
41,3192.34566,0.0015038269642514166,192.34565999999995
42,3205.02566,0.0015612263593107242,205.0256599999998
43,3217.8356599999997,0.0016165813937689046,217.83565999999973
44,3197.52566,0.0014403974548886807,197.5256599999998
45,3200.5856599999997,0.001429888596620541,200.58565999999973
46,3198.64566,0.0013865688591352988,198.64566000000013
47,3151.7556599999994,0.0010522793144396004,151.75565999999935
48,3157.00566,0.0010647988848281721,157.0056599999998
49,3161.24566,0.0010703638029084014,161.24566000000004
50,3166.4956599999996,0.0010819397626268498,166.4956599999996
51,3190.1056599999997,0.0012045215388024138,190.10565999999972
52,3228.97566,0.0014116918757736757,228.97566000000006
