Trading Day,Portfolio Value,Daily Return,Total Profit
0,2997.01097,-0.0009963433333333948,-2.9890300000001844
1,2967.48394,-0.005424251400035131,-32.516059999999925
2,3020.83401,0.0023765713755636397,20.834010000000035
3,3010.9708299999998,0.0009661655421018227,10.97082999999975
4,2989.15909,-0.0006758853218860806,-10.840909999999894
5,2985.39031,-0.0007733737901387871,-14.609689999999773
6,2974.05452,-0.0012053329763068706,-25.94547999999986
7,2960.99851,-0.0016034125991759623,-39.0014900000001
8,2957.5613800000006,-0.0015542335314223052,-42.438619999999446
9,2996.049810000001,-9.745324752382014e-05,-3.950189999999111
10,2999.778940000001,2.455906986782234e-05,-0.22105999999894266
11,2999.535400000001,1.5746982185137378e-05,-0.4645999999988817
12,2995.556200000001,-8.75108969801521e-05,-4.443799999999101
13,2977.943980000001,-0.0005012207637579459,-22.05601999999908
14,2956.5613700000004,-0.0009464944778259673,-43.43862999999965
15,2962.325680000001,-0.000765484388348714,-37.67431999999917
16,2935.463260000001,-0.0012538686670533516,-64.5367399999991
17,2928.9066400000006,-0.0013082976038224893,-71.0933599999994
18,2940.6314700000007,-0.0010287481363383598,-59.36852999999928
19,2969.715500000001,-0.00048279058483972095,-30.284499999998843
20,3202.9995500000014,0.003280882443019148,202.99955000000136
21,3145.876700000001,0.0023211071685553127,145.87670000000116
22,3135.0635600000014,0.0020707441545937304,135.06356000000142
23,3198.0837100000012,0.0028220345507982488,198.08371000000125
24,3200.1466800000017,0.0027349557453974407,200.14668000000165
25,3205.2148300000013,0.002690677612152852,205.21483000000126
26,3210.4824100000014,0.0026518910540286075,210.48241000000144
27,3196.430110000002,0.002400859024966718,196.43011000000206
28,3206.2989800000023,0.00242453513525662,206.2989800000023
29,3231.392950000002,0.0026045992899813345,231.3929500000022
30,3282.438600000002,0.0030301539703830645,282.4386000000022
31,3263.1854600000024,0.0027521648181609137,263.1854600000024
32,3257.0550900000026,0.002611837220505016,257.05509000000256
33,3278.3650900000025,0.002727451424611659,278.3650900000025
34,3255.235090000003,0.0024479429269771407,255.23509000000286
35,3241.293700000003,0.0022609789621938336,241.2937000000029
36,3244.891790000003,0.002229873540556492,244.89179000000286
37,3255.6589100000024,0.0022585130622550563,255.65891000000238
38,3290.2011000000025,0.002472650988272667,290.2011000000025
39,3308.990160000003,0.002553599999250064,308.990160000003
40,3334.466660000003,0.0026791018704393566,334.4666600000028
41,3337.160250000003,0.002634547119924541,337.1602500000031
42,3325.887710000003,0.002494723141882103,325.88771000000315
43,3320.2759900000033,0.002399677505333168,320.2759900000033
44,3325.762100000003,0.00238306923667535,325.7621000000031
45,3343.6282900000033,0.0024480472735628387,343.6282900000033
46,3361.702540000003,0.002510973500436781,361.70254000000295
47,3371.372970000003,0.00251859168888372,371.3729700000031
48,3392.8900100000037,0.00259744243273431,392.8900100000037
49,3433.7939000000033,0.002786608915725754,433.7939000000033
50,3453.7483600000032,0.0028459146054920525,453.74836000000323
51,3428.9167200000043,0.0026529207617885407,428.91672000000426
52,3429.176620000004,0.00260429577634343,429.1766200000038
53,3435.7786600000045,0.0025917209502109425,435.7786600000045
54,3417.9963500000044,0.0024504964356682267,417.99635000000444
55,3491.131760000004,0.0027888296886279472,491.13176000000385
56,3532.8907000000045,0.002949752560567004,532.8907000000045
57,3462.8090000000043,0.0025568787502233395,462.8090000000043
58,3479.7454500000044,0.002596439398924956,479.74545000000444
59,3427.6205800000052,0.0023035069652962785,427.62058000000525
60,3410.6918300000048,0.0021847786249040175,410.69183000000476
61,3394.2582100000045,0.0020718262945187476,394.2582100000045
62,3387.9175200000045,0.0020092883606723216,387.9175200000045
63,3379.9659300000044,0.001941220674398567,379.9659300000044
64,3358.249410000004,0.0018125084996984048,358.249410000004
65,3264.0810700000043,0.0013601841099064474,264.0810700000043
66,3262.861830000004,0.0013343077442509736,262.8618300000039
67,3245.4038600000044,0.0012360016228125117,245.40386000000444
68,3242.5515200000045,0.0012053510776298285,242.55152000000453
69,3250.448800000004,0.0012229248353260403,250.4488000000042
70,3293.6514100000036,0.001392901603086882,293.6514100000036
71,3324.928100000004,0.001505445379434121,324.9281000000042
72,3308.6196500000037,0.00141763238716242,308.61965000000373
73,3304.6006800000046,0.001382060369899583,304.60068000000456
74,3297.341470000005,0.0013343435904422,297.34147000000485
75,3300.1326000000045,0.001327924318277551,300.13260000000446
76,3315.690630000004,0.001371904068867357,315.69063000000415
77,3247.5386500000045,0.00109079780551992,247.5386500000045
78,3232.966850000004,0.0010201924033127424,232.9668500000039
79,3209.170200000004,0.0009154322113681066,209.17020000000412
80,3208.7789900000043,0.0009026255941062562,208.77899000000434
81,3204.4176700000044,0.0008750425543147034,204.41767000000436
82,3199.4411200000045,0.0008457886935876491,199.4411200000045
83,3202.355960000004,0.0008465655735960225,202.35596000000396
84,3240.6835000000046,0.000977412385185195,240.68350000000464
85,3230.942010000004,0.000931093653029111,230.94201000000385
86,3304.5257400000037,0.0011821695702812552,304.5257400000037
87,3281.3089300000033,0.0010888976253374063,281.30893000000333
88,3250.666380000004,0.000971735694843679,250.6663800000042
89,3236.107400000004,0.000911174544597739,236.10740000000396
90,3213.708620000004,0.0008251009852749432,213.70862000000398
91,3169.376540000004,0.0006661903292444365,169.37654000000384
92,3185.5493000000038,0.0007138960314283737,185.54930000000377
93,3161.5813500000036,0.0006262592501461079,161.58135000000357
94,3152.6789500000036,0.0005900269834721876,152.67895000000362
95,3152.4011400000036,0.0005829629658388505,152.40114000000358
96,3147.9055700000035,0.0005622512030196813,147.90557000000354
97,3106.236560000004,0.000421441920927604,106.23656000000392
98,3132.538510000004,0.0005027148834245283,132.53851000000395
99,3143.912680000003,0.0005339974877303941,143.9126800000031
100,3282.0687400000033,0.0009637993705799451,282.06874000000334
101,3311.744390000004,0.0010429949798323082,311.74439000000393
102,3325.252240000004,0.001072468542287411,325.2522400000039
103,3331.5030200000037,0.0010802312604434382,331.50302000000374
104,3354.2361100000044,0.0011349307135664795,354.2361100000044
105,3346.8665000000046,0.0011034964113681336,346.86650000000463
106,3483.256500000004,0.0014740389752017637,483.25650000000405
107,3437.0768000000044,0.0013376347016124848,437.07680000000437
108,3458.4804700000045,0.0013824939138943047,458.4804700000045
109,3471.095390000005,0.0014030851739915806,471.09539000000495
110,3473.5768600000047,0.001396885265787455,473.5768600000047
111,3475.0176400000046,0.0013881164939359872,475.0176400000046
112,3489.1974500000047,0.0014119428979687111,489.19745000000466
113,3476.177450000005,0.0013668248276852686,476.17745000000514
114,3464.0781800000045,0.001324673090395692,464.0781800000045
115,3480.6456600000047,0.0013544832523251587,480.6456600000047
116,3497.201130000004,0.001383559775660281,497.201130000004
