Trading Day,Portfolio Value,Daily Return,Total Profit
0,2997.01416,-0.0009952799999999417,-2.9858399999998255
1,3024.67416,0.004116952811933866,24.67416000000003
2,3095.4071400000007,0.010539742632023112,95.40714000000071
3,3102.84431,0.008505468669202224,102.84430999999995
4,3105.8278800000003,0.006996686872534052,105.82788000000028
5,3097.93134,0.005406823863322133,97.93134000000009
6,3061.07997,0.002935066643364516,61.079969999999776
7,3047.80892,0.002026256520355132,47.808919999999944
8,3042.1989200000003,0.0015965983988688792,42.19892000000027
9,3051.9189199999996,0.0017564442933407209,51.918919999999616
10,3048.2069300000003,0.0014861965690671525,48.206930000000284
11,3040.65161,0.0011557959171781989,40.65160999999989
12,3035.0634100000007,0.0009255170194055512,35.06341000000066
13,3037.0085100000006,0.0009051855345418711,37.00851000000057
14,3027.9345100000005,0.0006456525954099877,27.9345100000005
15,3099.0823900000005,0.0020738721869411926,99.08239000000049
16,3014.2818900000007,0.00034228561325409514,14.281890000000658
17,2993.1895900000004,-6.547771945132021e-05,-6.810409999999592
18,2972.2372900000005,-0.00043045209927442576,-27.762709999999515
19,2951.1449900000002,-0.0007637514338470369,-48.855009999999766
20,3242.0123900000003,0.0039659921581816785,242.01239000000032
21,3154.42257,0.002557669127578006,154.42257000000018
22,3165.4892000000004,0.00259900048146129,165.48920000000044
23,3175.48669,0.00262230364690803,175.48669000000018
24,3167.97762,0.002422823543555495,167.97762000000012
25,3164.00569,0.00228141592111158,164.00568999999996
26,3157.5865000000003,0.002121777647589722,157.58650000000034
27,3130.5284500000002,0.0017399563413480362,130.52845000000025
28,3146.6759500000007,0.0018578224961011227,146.67595000000074
29,3168.727340000001,0.002029489623461872,168.72734000000082
30,3277.0921200000007,0.003067190046564796,277.0921200000007
31,3276.93413,0.0029698337818652876,276.9341300000001
32,3280.80314,0.0029156169951535605,280.80314
33,3274.28333,0.0027714147202627334,274.2833300000002
34,3267.0233300000004,0.002628880611069504,267.02333000000044
35,3372.67871,0.0034541881694184723,372.67871000000014
36,3514.81181,0.004499818118434765,514.8118100000002
37,3489.4618100000002,0.0041916035644510175,489.46181000000024
38,3656.7364700000007,0.00531328281523988,656.7364700000007
39,3822.0564700000004,0.0063106935266144925,822.0564700000004
40,3987.7464700000005,0.00721411582696718,987.7464700000005
41,4369.74647,0.009323147640239952,1369.74647
42,4319.876470000001,0.00884092184802801,1319.876470000001
43,4353.85724,0.008818767804053242,1353.8572400000003
