Trading Day,Portfolio Value,Daily Return,Total Profit
0,2997.0139999999997,-0.0009953333333334437,-2.986000000000331
1,2995.6639999999998,-0.0007228908397936924,-4.33600000000024
2,2974.3639999999996,-0.002852019466513339,-25.636000000000422
3,2917.9139999999993,-0.006883726410544382,-82.0860000000007
4,2925.814,-0.00496549841167274,-74.18600000000015
5,2914.3439999999996,-0.00479129476727101,-85.6560000000004
6,2921.494,-0.0037563408998175646,-78.50599999999986
7,2928.644,-0.0029808760434473633,-71.35600000000022
8,2935.7939999999994,-0.0023784006035666733,-64.20600000000059
9,2946.0939999999996,-0.0017897184882156778,-53.906000000000404
10,2946.8139999999994,-0.001604799408616444,-53.186000000000604
11,2943.3939999999993,-0.0015677807458475863,-56.60600000000068
12,2964.964,-0.0008834687827861071,-35.03600000000006
13,2965.774,-0.0008008502625302946,-34.22600000000011
14,2966.584,-0.0007292525191530072,-33.41600000000017
15,2967.394,-0.0006666091544429785,-32.60600000000022
16,2942.7939999999994,-0.0011150499311918935,-57.206000000000586
17,2924.944,-0.0013900840532010293,-75.05600000000004
18,2927.7439999999997,-0.0012665384038357268,-72.25600000000031
19,2953.5139999999997,-0.0007631115295495935,-46.48600000000033
20,2954.564,-0.0007098438983226757,-45.43600000000015
21,2955.584,-0.0006618860573872186,-44.41600000000017
22,2956.6339999999996,-0.0006176623271158809,-43.36600000000044
23,2948.883999999999,-0.0007011440634858334,-51.116000000000895
24,2950.3839999999996,-0.0006527516206429299,-49.61600000000044
25,3081.004,0.001075131257516963,81.0039999999999
26,3145.924,0.00181572096878647,145.92399999999998
27,3161.4239999999995,0.0019268384454573138,161.42399999999952
28,3176.924,0.002029459668159151,176.92399999999998
29,3192.4239999999995,0.0021244421194568284,192.42399999999952
30,3210.7239999999997,0.002240825317881067,210.7239999999997
31,3235.3239999999996,0.0024102315052790604,235.32399999999961
32,3231.674,0.002303007174877258,231.67399999999998
33,3228.374,0.002205238063766927,228.3739999999998
34,3224.7239999999997,0.0021099284016550617,224.7239999999997
35,3221.0739999999996,0.0020198781734538022,221.07399999999961
