Trading Day,Portfolio Value,Daily Return,Total Profit
0,2997.01462,-0.0009951266666666924,-2.9853800000000774
1,2989.34704,-0.0017767663023198332,-10.652959999999894
2,2982.68975,-0.001926845778470648,-17.310249999999996
3,2948.30975,-0.004326761563101361,-51.690250000000106
4,2944.74975,-0.0037029035507322714,-55.25025000000005
5,3000.4607000000005,6.737009789121312e-05,0.4607000000005428
6,3008.7507,0.00045244708999263896,8.750700000000052
7,3037.5607,0.001592816558841937,37.5607
8,3066.3607,0.0024693138313830504,66.36070000000018
9,3095.1707,0.0031619327105475445,95.17070000000012
10,3191.8007000000002,0.005712629995747995,191.80070000000023
11,3086.4907,0.0024870846053546805,86.49069999999983
12,3013.9907,0.0004888888624443462,13.990699999999833
13,3040.3578700000003,0.0010788438422385915,40.357870000000275
14,3035.14063,0.0008925212287046889,35.140629999999874
15,3026.58466,0.0006605530347717154,26.584659999999985
16,3021.1846800000003,0.0005167450501879186,21.1846800000003
17,3026.66971,0.0005888993756984416,26.669710000000123
18,3034.2903300000003,0.0006904216958985946,34.29033000000027
19,3034.43041,0.0006582088938446851,34.43040999999994
20,3106.4758199999997,0.0017574678501712333,106.47581999999966
21,3114.47617,0.0017946455917993058,114.47616999999991
22,3141.3037099999997,0.002091131475801811,141.30370999999968
23,3165.4996199999996,0.0023249387387020864,165.4996199999996
24,3200.6773199999993,0.0026764549054437525,200.67731999999933
25,3119.901349999999,0.0016028547603506086,119.90134999999918
26,3141.7021699999996,0.0018022921117357687,141.70216999999957
27,2987.61217,-1.3741913248276755e-05,-12.387830000000122
28,2975.2395399999996,-0.00015607186856045831,-24.76046000000042
29,2962.7868199999994,-0.0002903845140287452,-37.21318000000065
30,2950.4268199999997,-0.0004155897878703379,-49.57318000000032
31,2989.756819999999,1.396847745136192e-05,-10.243180000000848
32,3019.1968199999997,0.0003119377572209706,19.19681999999966
33,2981.8768199999995,-6.07928627355653e-05,-18.123180000000502
34,2995.3695699999994,7.02274658660943e-05,-4.630430000000615
35,2993.366309999999,4.969932547303643e-05,-6.633690000001025
36,2971.43947,-0.0001496207710363996,-28.5605300000002
37,2949.3588799999993,-0.00034123444899185633,-50.64112000000068
38,2955.8091399999994,-0.00027640781920826047,-44.19086000000061
39,3013.473769999999,0.000218225257459056,13.47376999999915
40,2986.9114099999993,-2.0858872557325465e-06,-13.08859000000075
41,2945.21801,-0.00033438622089188984,-54.78198999999995
42,2941.7616699999994,-0.0003539014949895962,-58.23833000000059
43,2936.7129899999995,-0.0003848630457745084,-63.287010000000464
44,2930.1432299999988,-0.0004260241648943945,-69.85677000000123
45,2936.3333499999994,-0.00037083742932264704,-63.66665000000057
46,3000.1289199999987,9.9313784084791e-05,0.12891999999874315
47,2962.7938199999994,-0.00016201563957840676,-37.206180000000586
48,2942.1708499999986,-0.00030076327405457266,-57.82915000000139
49,2933.5607899999995,-0.000353276628690828,-66.43921000000046
50,2924.5476699999986,-0.00040659309291277607,-75.45233000000144
51,2911.484819999999,-0.0004846705787150059,-88.51518000000078
52,2860.2700299999988,-0.0008074241268472384,-139.72997000000123
53,2861.558219999998,-0.0007841315770647363,-138.44178000000193
54,2877.2152999999985,-0.0006703924132076684,-122.78470000000152
55,2894.9071999999987,-0.0005486181499600627,-105.09280000000126
56,2888.768799999999,-0.0005761935051109785,-111.23120000000108
57,2880.633469999999,-0.0006148141832332149,-119.36653000000115
58,2871.186029999999,-0.0006599807180666846,-128.81397000000106
59,2899.3653299999987,-0.0004854057799078695,-100.63467000000128
60,2901.8565599999993,-0.0004633625233162338,-98.14344000000074
61,2890.5731099999985,-0.0005186043459916647,-109.42689000000155
62,2876.861449999999,-0.0005856674252902867,-123.13855000000103
63,2872.3214499999985,-0.0006011743197571612,-127.67855000000145
64,2867.6781099999985,-0.0006167959594814307,-132.32189000000153
65,2870.5513599999986,-0.0005922696116557674,-129.44864000000143
66,2895.629779999999,-0.0004530350344130644,-104.37022000000115
67,2858.3062599999985,-0.0006359257484272232,-141.69374000000153
68,2829.505319999999,-0.0007727416948476658,-170.49468000000115
69,2817.499279999999,-0.0008223190800536549,-182.5007200000009
70,2820.7592799999993,-0.0007944405800292573,-179.2407200000007
71,2823.079279999999,-0.0007719834388357097,-176.92072000000098
72,2826.3392799999992,-0.0007455895913409542,-173.66072000000077
73,2851.983229999999,-0.0006129032051355474,-148.0167700000011
74,2834.174779999999,-0.0006879876126846534,-165.82522000000108
75,2854.353579999999,-0.0005852533682974677,-145.64642000000094
76,2860.0768799999987,-0.0005516122533189542,-139.9231200000013
77,2814.2958999999987,-0.0007497570370047267,-185.7041000000013
78,2767.728609999999,-0.0009497182505187018,-232.2713900000008
79,2720.357929999999,-0.001151788810584381,-279.6420700000008
80,2712.6014299999993,-0.0011727701734967088,-287.39857000000075
81,2661.8307099999993,-0.0013867195158728093,-338.16929000000073
82,2652.909829999999,-0.0014103904581327289,-347.09017000000085
83,2637.299709999999,-0.0014636495030971037,-362.70029000000113
84,2625.165619999999,-0.0015005589470237495,-374.83438000000115
85,2626.048829999999,-0.0014791984973458315,-373.9511700000012
86,2629.5930199999993,-0.0014466832460056638,-370.40698000000066
87,2605.725219999999,-0.0015333870010317803,-394.2747800000011
88,2665.605479999999,-0.0012579526919510955,-334.3945200000012
89,2657.998569999999,-0.0012756835162221032,-342.00143000000116
90,2715.583719999999,-0.0010235897012953242,-284.4162800000008
91,2714.7324799999988,-0.0010158709527377566,-285.26752000000124
92,2713.952479999999,-0.0010080370836610026,-286.047520000001
93,2710.710679999999,-0.0010100206680590804,-289.2893200000012
94,2713.7506999999982,-0.00098758377159826,-286.24930000000177
95,2725.782179999999,-0.0009311138945956952,-274.2178200000012
96,2726.1884899999986,-0.0009199780626856834,-273.81151000000136
97,2742.7407599999988,-0.0008486356391344246,-257.2592400000012
98,2780.7296999999985,-0.0007001572783507324,-219.2703000000015
99,2816.711289999999,-0.0005637594898904538,-183.28871000000117
100,2844.8198599999987,-0.0004593735952604863,-155.1801400000013
101,2904.079859999999,-0.00025064596733796637,-95.92014000000108
102,2911.4059399999987,-0.00022372041962510472,-88.59406000000126
103,2900.9375499999987,-0.0002561427970834657,-99.06245000000126
104,2879.4640999999983,-0.00032420091174294706,-120.53590000000167
105,2880.477559999999,-0.00031782202271682565,-119.5224400000011
106,2874.3200299999985,-0.0003348300111178255,-125.6799700000015
107,2866.8450299999986,-0.0003558095024488034,-133.1549700000014
108,2867.2646899999986,-0.0003512022233870469,-132.7353100000014
109,2939.7539199999987,-0.00011817614300491308,-60.24608000000126
110,2978.7380899999985,2.3572612211129685e-06,-21.261910000001535
111,2975.5439199999987,-7.238100157796057e-06,-24.456080000001293
112,2986.555269999999,2.557478154988959e-05,-13.444730000001073
113,2992.5352699999985,4.2914536315935065e-05,-7.464730000001509
114,2997.7423399999984,5.76719715840575e-05,-2.2576600000015787
115,2982.9433899999985,1.4617054051292367e-05,-17.056610000001456
116,2926.6454099999983,-0.0001468181187359386,-73.35459000000174
117,2932.7492299999985,-0.00012789929699025702,-67.25077000000147
118,2902.2671699999987,-0.0002141663702691612,-97.73283000000129
119,2901.421309999999,-0.0002148103839588957,-98.57869000000119
120,2898.3560999999986,-0.00022176609311214853,-101.6439000000014
121,2900.5060999999987,-0.00021386801195123685,-99.4939000000013
122,2942.136079999999,-9.544094900460645e-05,-57.863920000001144
123,2888.536079999999,-0.00024159107075347611,-111.46392000000105
124,2852.8893799999987,-0.000338384337675101,-147.1106200000013
125,2887.7533799999987,-0.00023870991432406067,-112.24662000000126
126,2900.9333799999986,-0.00020089250034026804,-99.06662000000142
127,2911.8138999999987,-0.000170020713093218,-88.18610000000126
128,2923.209099999999,-0.00013836600281354802,-76.79090000000087
129,2901.666979999999,-0.00019398887511257477,-98.33302000000094
130,2901.9869799999988,-0.00019166620098549193,-98.01302000000123
131,2896.827299999999,-0.00020368374331278643,-103.17270000000099
132,2892.823399999999,-0.0002125445220180523,-107.17660000000114
133,2890.533349999999,-0.00021686606630126027,-109.46665000000121
134,2882.0868599999985,-0.00023690499634053427,-117.91314000000148
135,2875.414359999999,-0.00025218630299419083,-124.58564000000115
136,2859.9603799999986,-0.00028957562039598055,-140.03962000000138
137,2897.1103799999987,-0.00019334905475833038,-102.88962000000129
138,2882.1303799999987,-0.0002291571148201567,-117.8696200000013
