Trading Day,Portfolio Value,Daily Return,Total Profit
0,2997.00948,-0.0009968399999999444,-2.990519999999833
1,3178.3138099999996,0.02974912029139735,178.31380999999965
2,3161.12278,0.01802979609021042,161.12278000000015
3,3152.75497,0.012860571918259773,152.75496999999996
4,3167.0913000000005,0.011197905311959227,167.0913000000005
5,3166.71349,0.009311705689204943,166.7134900000001
6,3166.73203,0.00798229839792901,166.73203000000012
7,3165.29133,0.006927642535172777,165.29133000000002
8,3113.9067899999995,0.004354154761039622,113.90678999999955
9,3070.6769300000005,0.0025304555977415733,70.67693000000054
10,3029.0182000000004,0.001067084409469993,29.018200000000434
11,2975.9609499999992,-0.00048153256751015124,-24.03905000000077
12,3002.5211900000004,0.00024204139442601482,2.521190000000388
13,3005.0646699999998,0.0002852609201277779,5.064669999999751
14,3007.5724,0.0003218769371621709,7.572400000000016
15,3019.87307,0.0005573783711341886,19.873070000000098
16,3033.9383999999995,0.0007985672785562215,33.93839999999955
17,3027.64657,0.0006389904296914134,27.646569999999883
18,3025.70895,0.0005716764269157451,25.708950000000186
19,3019.5015999999996,0.00044051581939228215,19.5015999999996
20,3014.713959999999,0.00034403540273959175,14.713959999999133
21,3015.561779999999,0.00034118049098035117,15.56177999999909
22,2977.2338499999996,-0.0002262641543504704,-22.76615000000038
23,2974.6297699999996,-0.0002532808248278081,-25.370230000000447
24,2968.0446699999998,-0.00033169977130795216,-31.95533000000023
25,3000.7702299999996,0.00010513353253994968,0.7702299999996285
26,3009.9044499999995,0.0002139789011107765,9.904449999999542
27,3017.6944599999997,0.00029876984561758317,17.694459999999708
28,3025.1724999999997,0.00037391791985720547,25.172499999999673
29,3004.81039,0.00013709091568461914,4.810390000000098
30,2985.1554799999994,-7.833615177003678e-05,-14.844520000000557
31,2982.26363,-0.00010616138173993764,-17.73637000000008
32,2912.86462,-0.0008081135181559047,-87.13538000000017
33,2919.1662699999997,-0.0007207164789446644,-80.83373000000029
34,2936.3659800000005,-0.0005317818952789639,-63.63401999999951
35,2939.85253,-0.00048402770315036654,-60.147469999999885
36,2980.7377799999995,-9.50743813199588e-05,-19.262220000000525
37,2989.29172,-1.705297174595567e-05,-10.708279999999831
38,3130.41897,0.0011939210180052025,130.41897000000017
39,3229.7640800000004,0.0019574580869470876,229.76408000000038
40,3184.0009999999997,0.0015641256667122791,184.00099999999975
41,3135.5512599999997,0.001164584053092171,135.55125999999973
42,3081.4727299999995,0.0007364100722907388,81.4727299999995
43,3083.6261799999993,0.00073555615978905,83.6261799999993
44,3051.00807,0.00048414731553467335,51.00806999999986
45,3047.4698699999994,0.00044841188950856155,47.469869999999446
