Trading Day,Portfolio Value,Daily Return,Total Profit
0,2997.00934,-0.0009968866666666448,-2.9906599999999344
1,2981.4455799999996,-0.003094991797877056,-18.55442000000039
2,2980.94552,-0.00211923586765954,-19.054479999999785
3,2987.5950700000003,-0.001031755689094996,-12.404929999999695
4,2985.32588,-0.0009773120184415813,-14.67412000000013
5,2970.21519,-0.0016580358672849155,-29.784810000000107
6,2969.55484,-0.001452934166095458,-30.445160000000214
7,2982.9239700000003,-0.0007085592244825502,-17.07602999999972
8,2990.8645400000005,-0.00033405166091252965,-9.135459999999512
9,2991.6896100000004,-0.00027306015685894726,-8.310389999999643
10,2981.10257,-0.0005699470802873093,-18.897429999999986
11,2985.8634899999997,-0.00038936538402673725,-14.136510000000271
12,2981.36652,-0.0004752670420004535,-18.633479999999963
13,2978.25245,-0.0005159273217158031,-21.747550000000047
14,3006.58044,0.00015257548457299342,6.580440000000181
15,2996.1892100000005,-7.297062761460363e-05,-3.8107899999995425
16,2990.88987,-0.00017271902440236034,-9.110130000000026
17,2986.8524600000005,-0.00023811811171587304,-13.14753999999948
18,2953.4870600000004,-0.0008135201051548656,-46.51293999999962
19,2936.1143,-0.0010669500100818142,-63.885699999999815
20,2945.6339200000007,-0.0008617499542836289,-54.36607999999933
21,2921.0339300000005,-0.0012021858595662983,-78.96606999999949
22,2940.7966200000005,-0.0008557582612553277,-59.20337999999947
23,2932.1945400000004,-0.0009419802075523622,-67.80545999999958
24,2931.1566699999994,-0.0009184592685716615,-68.8433300000006
25,2966.7622399999996,-0.0004159309768045687,-33.237760000000435
26,2979.49405,-0.00024158230747652743,-20.50595000000021
27,2967.3723799999993,-0.00037825312618588975,-32.62762000000066
28,2983.5339099999997,-0.00017740263409691216,-16.46609000000035
29,2993.10128,-6.459841065894593e-05,-6.898720000000139
30,3005.52947,7.142987577648932e-05,5.529469999999947
31,3017.7286999999997,0.00019603921585845314,17.728699999999662
32,2951.7578799999997,-0.00047235845132527374,-48.24212000000034
33,2998.2179799999994,4.469950859056118e-06,-1.782020000000557
34,3017.796619999999,0.00019091630231064533,17.796619999999166
35,3103.6589999999997,0.0009759466863899386,103.65899999999965
36,3105.6749599999994,0.0009671249653291521,105.67495999999937
37,3117.65553,0.0010431911000122007,117.65553
38,3102.103199999999,0.0008885331319855211,102.1031999999991
39,3103.4051999999992,0.000876812684773786,103.40519999999924
40,3094.7200199999993,0.0007871685499128598,94.7200199999993
41,3104.067439999999,0.000840341709395589,104.0674399999989
42,3017.725029999999,0.0001739176297227629,17.72502999999915
43,3029.4315699999993,0.0002581299563208942,29.431569999999283
44,3030.166739999999,0.00025778653260694707,30.16673999999921
45,3048.6976899999995,0.00038512788078918695,48.69768999999951
46,3081.5444599999996,0.0006061684185967541,81.54445999999962
47,3190.6537899999994,0.0013311930806067015,190.6537899999994
48,3155.89018,0.0010816697449874773,155.89017999999987
49,3174.36784,0.0011771358620865896,174.3678399999999
50,3154.70894,0.00103262314732998,154.70893999999998
51,3132.52392,0.0008775274941186209,132.5239200000001
52,3108.54904,0.0007165640596276288,108.54903999999988
53,3151.11341,0.0009568625192370469,151.11340999999993
54,3161.2174400000004,0.0009977649314771133,161.21744000000035
55,3149.4613400000007,0.0009135396279949076,149.46134000000075
56,3065.3267300000007,0.00042884650867282314,65.32673000000068
57,3070.3876200000004,0.00044991832065401397,70.38762000000042
58,3063.8287000000005,0.0004060860387798335,63.82870000000048
59,3086.6444800000004,0.00052343160023217,86.64448000000039
60,3080.7424100000007,0.00048350433703488497,80.74241000000075
61,3141.28146,0.0007926542516359269,141.28146000000015
62,3118.852320000001,0.0006667371322016656,118.85232000000087
63,3098.2509800000007,0.0005531096243653182,98.25098000000071
64,3070.9670300000007,0.00040911958898022104,70.9670300000007
65,3049.6414200000004,0.00029770466535358753,49.64142000000038
66,3040.659070000001,0.00024930043054392976,40.659070000001066
67,3018.2864600000007,0.00013743107105741088,18.286460000000716
68,3042.0837100000012,0.0002497053695872522,42.08371000000125
69,3046.862740000001,0.0002685806150066342,46.86274000000094
70,3047.6313900000014,0.0002683509709488145,47.631390000001375
71,3038.9285600000017,0.00022496270011622313,38.92856000000165
72,3030.3352800000016,0.00018314494437045108,30.335280000001603
73,3021.5408600000014,0.00014145207060333598,21.54086000000143
74,3016.179700000001,0.00011590853292166025,16.17970000000105
75,3058.815100000001,0.00030037767863543317,58.815100000001166
76,3058.5743100000013,0.00029545433183982396,58.57431000000133
77,3056.196710000001,0.00028170035780095576,56.196710000001076
78,3058.648680000001,0.0002882901578506489,58.64868000000115
79,3067.2145700000015,0.0003196933708915849,67.21457000000146
80,3062.3775000000014,0.00029627711103837203,62.37750000000142
81,3056.5635600000014,0.0002695114715382916,56.56356000000142
82,3001.9632400000014,5.1043831288146784e-05,1.9632400000014059
83,3000.215180000002,4.350395712853794e-05,0.2151800000019648
84,2957.5123800000015,-0.000124457804289355,-42.487619999998515
85,2950.2678400000013,-0.00015149362460636372,-49.73215999999866
86,2941.367500000001,-0.00018442807148048466,-58.6324999999988
87,2939.2084500000014,-0.0001906735402681526,-60.79154999999855
88,3032.507550000001,0.0001681310394453637,32.507550000001174
89,2989.7796100000014,9.707696043896924e-06,-10.220389999998588
90,2982.6213400000024,-1.6709385360061456e-05,-17.37865999999758
91,2975.954960000002,-4.08220463690668e-05,-24.045039999998153
92,2921.907280000002,-0.00023566759058681684,-78.09271999999783
93,2903.536460000001,-0.00030004633968019943,-96.46353999999883
94,2866.161000000002,-0.00043238682212994414,-133.83899999999812
95,2858.2052000000017,-0.0004567970500500078,-141.7947999999983
96,2924.2631200000014,-0.00021382307411488377,-75.73687999999856
97,2854.2396600000015,-0.000455984848399369,-145.76033999999845
98,2780.538110000002,-0.000712205006514341,-219.46188999999822
99,2780.661530000002,-0.0007046390855324262,-219.33846999999787
100,2781.8553300000017,-0.0006934117450943628,-218.1446699999983
101,2814.414280000002,-0.0005718680866368964,-185.58571999999822
102,2803.2051100000017,-0.0006049836572632281,-196.7948899999983
103,2818.8979100000015,-0.0005453380133376541,-181.1020899999985
104,2824.138250000001,-0.0005224395263860963,-175.86174999999912
105,2837.687190000001,-0.00047225096085130896,-162.312809999999
106,2835.895430000001,-0.0004737384809761248,-164.10456999999906
107,2862.533170000001,-0.000382379222485806,-137.46682999999894
108,2888.182370000001,-0.00029666642793204885,-111.8176299999991
109,2896.3049800000013,-0.0002684025468136762,-103.69501999999875
110,2935.752320000001,-0.00014328284152547487,-64.24767999999904
111,3315.9104600000005,0.001014180212997049,315.9104600000005
112,3311.2944900000007,0.0009928859886090186,311.2944900000007
113,3314.8147000000004,0.0009935018290076177,314.81470000000036
114,3332.4167500000003,0.001031037602897846,332.4167500000003
115,3364.27116,0.0011045541017752874,364.2711599999998
116,3428.1340299999993,0.0012573585639518664,428.13402999999926
117,3403.3344799999995,0.0011853968390555577,403.33447999999953
118,3387.8116799999993,0.001137107317300873,387.81167999999934
119,3367.1489999999994,0.0010768053983274105,367.14899999999943
120,3363.3048799999997,0.0010584710209856284,363.3048799999997
121,3359.07899,0.0010394960986847134,359.07899
122,3348.9811,0.0010066046798298514,348.98109999999997
123,3345.9816299999993,0.000991264024457804,345.9816299999993
124,3351.961079999999,0.0009976303446068697,351.96107999999913
125,3460.7399899999996,0.001247270730183666,460.7399899999996
126,3462.39081,0.0012412057133166132,462.3908099999999
127,3459.8394,0.001225751820618832,459.83939999999984
128,3459.1079400000003,0.0012146109969138105,459.1079400000003
129,3419.8211600000004,0.0011179025362404859,419.8211600000004
130,3420.25334,0.001110333623975336,420.2533400000002
131,3420.12367,0.0011016347904885618,420.12366999999995
132,3446.8118699999995,0.0011520231385171048,446.81186999999954
133,3369.17461,0.0009753336502147627,369.17461000000003
134,3366.1194,0.0009613918261126007,366.11940000000004
135,3360.5835099999995,0.0009422301869648111,360.5835099999995
136,3361.5142000000005,0.000937374075939444,361.5142000000005
137,3371.92916,0.0009530329175279158,371.92916000000014
138,3331.23786,0.0008593588563404579,331.2378600000002
139,3266.37092,0.0007141325565083762,266.37091999999984
140,3262.00476,0.0006995876404365633,262.0047599999998
141,3270.9425899999997,0.0007139566054597232,270.94258999999965
142,3273.64299,0.0007147371356533386,273.6429899999998
143,3259.3530599999995,0.0006794601685918396,259.35305999999946
144,3246.24597,0.000647040596474735,246.24596999999994
145,3252.6165299999993,0.0006560501752243415,252.61652999999933
146,3232.6309199999996,0.0006097881221105409,232.6309199999996
147,3233.313539999999,0.0006070947257548942,233.3135399999992
148,3230.6356399999995,0.0005974617305154158,230.6356399999995
149,3222.007469999999,0.0005756737557705251,222.0074699999991
150,3211.3532499999983,0.0005499626550597122,211.3532499999983
151,3180.709719999999,0.00048356653054080074,180.70971999999892
152,3195.140409999999,0.0005100591693282294,195.14040999999906
153,3160.946509999999,0.0004372545915589183,160.94650999999885
